date_utc,pi_ma110,pi_ma350x2
2011-10-14,9.626710552337553,10.49004200881022
2011-10-15,9.513881692379991,10.51084045462136
2011-10-16,9.395480394211278,10.530367550144444
2011-10-17,9.265925542091187,10.544005959632631
2011-10-18,9.135904879210305,10.556740100993572
2011-10-19,9.010066968689614,10.568306699353762
2011-10-20,8.892371167872433,10.580460118483762
2011-10-21,8.776940971796169,10.59366571786257
2011-10-22,8.666111562589185,10.609405739781248
2011-10-23,8.569669707791663,10.625450030809052
2011-10-24,8.475598701331082,10.638477181487854
2011-10-25,8.368275640500526,10.653246616555066
2011-10-26,8.259989298858475,10.667806362314439
2011-10-27,8.158605245981226,10.68393383561493
2011-10-28,8.057687577213686,10.700570632395426
2011-10-29,7.958104256651451,10.719388855073895
2011-10-30,7.8585299169207214,10.736408076348003
2011-10-31,7.761627444769142,10.75353169724472
2011-11-01,7.664326122429853,10.770366027203808
2011-11-02,7.567549780258635,10.787588091391836
2011-11-03,7.4717112755698425,10.804155283359774
2011-11-04,7.376279193340915,10.820394301484514
2011-11-05,7.283663718448724,10.835793167958588
2011-11-06,7.187557406074105,10.851141571254907
2011-11-07,7.090196711016687,10.866757329468149
2011-11-08,6.994505148124749,10.882606570102698
2011-11-09,6.898178650665278,10.897673207173751
2011-11-10,6.80050436917192,10.912397219089925
2011-11-11,6.7048840393611036,10.928302714709861
2011-11-12,6.606082308004382,10.943974274686484
2011-11-13,6.50655931633416,10.959488643967607
2011-11-14,6.401570056344481,10.970881015441265
2011-11-15,6.297463383917524,10.982962067531103
2011-11-16,6.1988614907198265,10.99621510142106
2011-11-17,6.097661305545465,11.007781363339735
2011-11-18,5.994641353557533,11.018375682880524
2011-11-19,5.894015683463126,11.029795432570761
2011-11-20,5.796564112857453,11.04121908681139
2011-11-21,5.7070661194022785,11.053081253470822
2011-11-22,5.644328296723375,11.065018614673125
2011-11-23,5.568308655456743,11.076970177916008
2011-11-24,5.5026214936605236,11.089763819664359
2011-11-25,5.462369162733454,11.1028618825382
2011-11-26,5.408044898560455,11.115683596646909
2011-11-27,5.360317216697997,11.128584804299908
2011-11-28,5.294900466888866,11.141805575816985
2011-11-29,5.2291927673874925,11.156154195718463
2011-11-30,5.170883114695058,11.171731575980631
2011-12-01,5.113492089152859,11.187918029980798
2011-12-02,5.0512972926532616,11.20424801008266
2011-12-03,4.9791985126421,11.218892902569927
2011-12-04,4.904324615579635,11.233633439575856
2011-12-05,4.831196963871822,11.248535132303582
2011-12-06,4.759678012478873,11.264443272013027
2011-12-07,4.688750363516936,11.280074714419305
2011-12-08,4.6105648449565875,11.295742773591051
2011-12-09,4.533952774801103,11.311215870460051
2011-12-10,4.45930857593947,11.327324871986308
2011-12-11,4.39019481938543,11.34437805324205
2011-12-12,4.320555993278785,11.36107833877265
2011-12-13,4.251823057410713,11.377993129678552
2011-12-14,4.194246416246756,11.3943079097036
2011-12-15,4.149888023251774,11.410897272792853
2011-12-16,4.101353250014481,11.4275209172347
2011-12-17,4.048755730235204,11.444049726973368
2011-12-18,3.9967994558053093,11.46058710302413
2011-12-19,3.9491942772573863,11.479048668277535
2011-12-20,3.9109366111567443,11.499926387290643
2011-12-21,3.871789868684875,11.520441112711032
2011-12-22,3.8292820847457634,11.541041457971113
2011-12-23,3.788636243622349,11.561715544119563
2011-12-24,3.7502213653914,11.582381367654673
2011-12-25,3.719919873073542,11.60472917838524
2011-12-26,3.6942675481647638,11.625715075322702
2011-12-27,3.666632847915713,11.647251809870587
2011-12-28,3.6443726305806106,11.669471788469568
2011-12-29,3.6370444790939396,11.691504658336813
2011-12-30,3.633150681209556,11.71385120167488
2011-12-31,3.6228930448028396,11.738584380711366
2012-01-01,3.615723795299098,11.766630396581784
2012-01-02,3.610339602640045,11.79437541310679
2012-01-03,3.6037907397444204,11.820418377842536
2012-01-04,3.6102587675138613,11.850548185083078
2012-01-05,3.6286626664034,11.887599618667448
2012-01-06,3.6458521349139907,11.923390513753027
2012-01-07,3.6599016457474427,11.9597116134775
2012-01-08,3.6741023112820597,11.997735902427989
2012-01-09,3.6753804445322,12.03127097867079
2012-01-10,3.6837714991022583,12.066233690414965
2012-01-11,3.696510949052501,12.103228219509061
2012-01-12,3.7074131362250626,12.139527443485017
2012-01-13,3.716390426340426,12.173869642603323
2012-01-14,3.729188374639982,12.209999511989647
2012-01-15,3.7487658203779466,12.24754111498539
2012-01-16,3.765022125549571,12.282915233821493
2012-01-17,3.7725555186024713,12.310870158583953
2012-01-18,3.782668764636349,12.340440424106205
2012-01-19,3.7932275072635466,12.372565041100442
2012-01-20,3.8064475202689545,12.405082372625866
