symbol,ts_utc,open,high,low,close,volume_usd
ADAUSDT,2024-07-26 00:00:00+00:00,0.3946,0.4196,0.3941,0.417,114754718.4765
ADAUSDT,2024-07-27 00:00:00+00:00,0.4171,0.4291,0.4124,0.4173,148617484.045
ADAUSDT,2024-07-28 00:00:00+00:00,0.4173,0.4205,0.404,0.407,93844205.4552
ADAUSDT,2024-07-29 00:00:00+00:00,0.4069,0.427,0.4028,0.4029,157751565.7402
ADAUSDT,2024-07-30 00:00:00+00:00,0.4029,0.4074,0.3937,0.401,135077589.782
ADAUSDT,2024-07-31 00:00:00+00:00,0.401,0.4075,0.3868,0.3878,144947727.3402
ADAUSDT,2024-08-01 00:00:00+00:00,0.3879,0.3955,0.3677,0.3924,198255238.4229
ADAUSDT,2024-08-02 00:00:00+00:00,0.3924,0.395,0.3574,0.3635,200791963.739
ADAUSDT,2024-08-03 00:00:00+00:00,0.3635,0.3728,0.3487,0.3645,160428131.1352
ADAUSDT,2024-08-04 00:00:00+00:00,0.3645,0.3676,0.3333,0.344,171470349.5016
ADAUSDT,2024-08-05 00:00:00+00:00,0.344,0.3458,0.275,0.3117,580562938.8411
ADAUSDT,2024-08-06 00:00:00+00:00,0.3117,0.3368,0.3113,0.3309,189361320.204
ADAUSDT,2024-08-07 00:00:00+00:00,0.3309,0.3409,0.316,0.3238,179341813.7971
ADAUSDT,2024-08-08 00:00:00+00:00,0.3239,0.3534,0.3184,0.3513,148230208.5407
ADAUSDT,2024-08-09 00:00:00+00:00,0.3513,0.3543,0.3362,0.3482,120386555.0026
ADAUSDT,2024-08-10 00:00:00+00:00,0.3482,0.3522,0.344,0.3455,50595269.9757
ADAUSDT,2024-08-11 00:00:00+00:00,0.3454,0.3563,0.3268,0.3274,89058902.9335
ADAUSDT,2024-08-12 00:00:00+00:00,0.3274,0.3447,0.3262,0.3387,137420572.255
ADAUSDT,2024-08-13 00:00:00+00:00,0.3387,0.3449,0.3302,0.3397,85275355.8857
ADAUSDT,2024-08-14 00:00:00+00:00,0.3397,0.3455,0.3305,0.3351,97747854.7366
ADAUSDT,2024-08-15 00:00:00+00:00,0.335,0.3417,0.3202,0.3246,127381697.3127
ADAUSDT,2024-08-16 00:00:00+00:00,0.3247,0.3452,0.3201,0.3298,193449124.0088
ADAUSDT,2024-08-17 00:00:00+00:00,0.3299,0.3386,0.327,0.3371,75204144.5786
ADAUSDT,2024-08-18 00:00:00+00:00,0.3371,0.3399,0.3325,0.3341,60161263.3254
ADAUSDT,2024-08-19 00:00:00+00:00,0.334,0.3376,0.3274,0.3364,94444609.9773
ADAUSDT,2024-08-20 00:00:00+00:00,0.3364,0.3482,0.335,0.3433,106332105.131
ADAUSDT,2024-08-21 00:00:00+00:00,0.3432,0.3773,0.3419,0.3686,208082366.1502
ADAUSDT,2024-08-22 00:00:00+00:00,0.3687,0.3772,0.364,0.3761,119090511.319
ADAUSDT,2024-08-23 00:00:00+00:00,0.3761,0.3924,0.3734,0.3911,185342309.5705
