symbol,ts_utc,long_qty,short_qty
ETH,2024-10-14 00:00:00+00,64973.93,2986.06
ETH,2024-10-15 00:00:00+00,65920.37,2802.63
ETH,2024-10-16 00:00:00+00,66246.77,2694.87
ETH,2024-10-17 00:00:00+00,65767.78,2623.15
ETH,2024-10-18 00:00:00+00,65757.7,2635.17
ETH,2024-10-19 00:00:00+00,66295.92,2580.2
ETH,2024-10-20 00:00:00+00,66266.32,2567.31
ETH,2024-10-21 00:00:00+00,66582.02,2523.0
ETH,2024-10-22 00:00:00+00,67553.71,2581.17
ETH,2024-10-23 00:00:00+00,67523.96,2815.34
ETH,2024-10-24 00:00:00+00,67663.84,3355.27
ETH,2024-10-25 00:00:00+00,68205.86,3101.28
ETH,2024-10-26 00:00:00+00,67784.0,3085.15
ETH,2024-10-27 00:00:00+00,67871.7,3032.07
ETH,2024-10-28 00:00:00+00,68105.87,3026.31
ETH,2024-10-29 00:00:00+00,68012.97,2764.03
ETH,2024-10-30 00:00:00+00,69366.02,2639.83
ETH,2024-10-31 00:00:00+00,69293.47,2846.02
ETH,2024-11-01 00:00:00+00,68860.49,2787.87
ETH,2024-11-02 00:00:00+00,68554.78,2808.41
ETH,2024-11-03 00:00:00+00,68465.37,2917.91
ETH,2024-11-04 00:00:00+00,67878.47,2946.54
ETH,2024-11-05 00:00:00+00,68090.48,2963.03
ETH,2024-11-06 00:00:00+00,68088.8,3484.53
ETH,2024-11-07 00:00:00+00,67696.67,2053.85
ETH,2024-11-08 00:00:00+00,68409.5,1890.49
ETH,2024-11-09 00:00:00+00,68106.58,1708.12
ETH,2024-11-10 00:00:00+00,68285.7,1465.78
ETH,2024-11-11 00:00:00+00,69860.21,1378.6
ETH,2024-11-12 00:00:00+00,71307.84,889.37
ETH,2024-11-13 00:00:00+00,70681.9,1229.58
ETH,2024-11-14 00:00:00+00,71176.51,1182.32
ETH,2024-11-15 00:00:00+00,72203.88,1277.47
ETH,2024-11-16 00:00:00+00,73567.38,1280.31
ETH,2024-11-17 00:00:00+00,73168.29,1256.44
ETH,2024-11-18 00:00:00+00,74871.38,1606.94
ETH,2024-11-19 00:00:00+00,74921.38,1355.15
ETH,2024-11-20 00:00:00+00,76667.09,1333.69
ETH,2024-11-21 00:00:00+00,77310.88,1391.92
ETH,2024-11-22 00:00:00+00,76071.84,1483.77
ETH,2024-11-23 00:00:00+00,75975.74,1479.88
ETH,2024-11-24 00:00:00+00,77969.81,1067.06
ETH,2024-11-25 00:00:00+00,77312.7,939.87
ETH,2024-11-26 00:00:00+00,74773.55,1045.45
ETH,2024-11-27 00:00:00+00,75725.4,1157.26
ETH,2024-11-28 00:00:00+00,76668.67,969.63
ETH,2024-11-29 00:00:00+00,76503.0,1057.08
ETH,2024-11-30 00:00:00+00,77743.98,1213.84
ETH,2024-12-01 00:00:00+00,77403.01,969.1
ETH,2024-12-02 00:00:00+00,77770.19,1030.97
ETH,2024-12-03 00:00:00+00,78506.04,1094.45
ETH,2024-12-04 00:00:00+00,78198.8,1041.95
ETH,2024-12-05 00:00:00+00,79032.74,914.22
ETH,2024-12-06 00:00:00+00,77550.72,1028.87
ETH,2024-12-07 00:00:00+00,77056.22,1088.44
ETH,2024-12-08 00:00:00+00,78658.76,1091.83
ETH,2024-12-09 00:00:00+00,79119.07,1019.78
ETH,2024-12-10 00:00:00+00,75981.73,965.05
ETH,2024-12-11 00:00:00+00,76368.48,1145.87
ETH,2024-12-12 00:00:00+00,77307.06,1114.01
ETH,2024-12-13 00:00:00+00,76341.65,908.82
ETH,2024-12-14 00:00:00+00,76450.61,865.69
ETH,2024-12-15 00:00:00+00,76261.33,956.49
ETH,2024-12-16 00:00:00+00,76735.35,1121.22
ETH,2024-12-17 00:00:00+00,76822.44,945.77
ETH,2024-12-18 00:00:00+00,77139.54,885.85
ETH,2024-12-19 00:00:00+00,75844.49,963.83
ETH,2024-12-20 00:00:00+00,75270.2,1415.72
ETH,2024-12-21 00:00:00+00,78787.41,1984.45
ETH,2024-12-22 00:00:00+00,70594.06,1994.17
ETH,2024-12-23 00:00:00+00,77259.4,2740.55
ETH,2024-12-24 00:00:00+00,82787.23,2618.1
ETH,2024-12-25 00:00:00+00,83465.55,2952.05
ETH,2024-12-26 00:00:00+00,83439.23,2903.76
ETH,2024-12-27 00:00:00+00,103416.84,4454.02
ETH,2024-12-28 00:00:00+00,108281.12,4115.93
ETH,2024-12-29 00:00:00+00,108298.67,4172.41
ETH,2024-12-30 00:00:00+00,104823.92,3593.53
ETH,2024-12-31 00:00:00+00,74269.99,5454.44
SOL,2024-01-01 00:00:00+00,31624.29,23627.11
SOL,2024-01-02 00:00:00+00,32914.0,23477.63
SOL,2024-01-03 00:00:00+00,33027.24,23362.73
SOL,2024-01-04 00:00:00+00,28054.96,30589.75
SOL,2024-01-05 00:00:00+00,27859.74,27776.37
SOL,2024-01-06 00:00:00+00,29284.86,39888.15
SOL,2024-01-07 00:00:00+00,29513.8,44156.05
SOL,2024-01-08 00:00:00+00,28836.69,40274.0
SOL,2024-01-09 00:00:00+00,31080.76,37837.5
SOL,2024-01-10 00:00:00+00,32906.77,42923.88
SOL,2024-01-11 00:00:00+00,38851.02,43167.19
SOL,2024-01-12 00:00:00+00,37112.62,43083.2
SOL,2024-01-13 00:00:00+00,35082.11,42900.73
SOL,2024-01-14 00:00:00+00,32756.33,42959.21
SOL,2024-01-15 00:00:00+00,32097.98,42950.5
SOL,2024-01-16 00:00:00+00,32504.61,42928.07
SOL,2024-01-17 00:00:00+00,32487.49,42991.78
SOL,2024-01-18 00:00:00+00,32744.46,43218.9
SOL,2024-01-19 00:00:00+00,32535.03,44422.66
SOL,2024-01-20 00:00:00+00,31874.95,45600.39
SOL,2024-01-21 00:00:00+00,31777.89,44520.08
SOL,2024-01-22 00:00:00+00,31775.08,44982.47
SOL,2024-01-23 00:00:00+00,30947.03,39913.04
SOL,2024-01-24 00:00:00+00,32203.45,40895.5
SOL,2024-01-25 00:00:00+00,29512.65,40145.8
SOL,2024-01-26 00:00:00+00,29386.27,39899.27
SOL,2024-01-27 00:00:00+00,29082.75,40145.59
SOL,2024-01-28 00:00:00+00,27371.45,40233.5
SOL,2024-01-29 00:00:00+00,23480.18,39610.31
SOL,2024-01-30 00:00:00+00,24268.46,38403.25
SOL,2024-01-31 00:00:00+00,23733.16,38158.59
SOL,2024-02-01 00:00:00+00,24055.12,40272.46
SOL,2024-02-02 00:00:00+00,25330.48,38065.55
SOL,2024-02-03 00:00:00+00,25160.16,38085.71
SOL,2024-02-04 00:00:00+00,25171.84,38126.18
SOL,2024-02-05 00:00:00+00,25915.98,38049.97
SOL,2024-02-06 00:00:00+00,26182.0,38060.19
SOL,2024-02-07 00:00:00+00,26814.38,42988.84
SOL,2024-02-08 00:00:00+00,26347.17,42845.81
SOL,2024-02-09 00:00:00+00,25762.46,43187.19
SOL,2024-02-10 00:00:00+00,25762.96,43291.35
SOL,2024-02-11 00:00:00+00,23814.17,43560.66
SOL,2024-02-12 00:00:00+00,24685.22,43383.16
SOL,2024-02-13 00:00:00+00,27528.92,43090.09
SOL,2024-02-14 00:00:00+00,32843.27,43727.62
SOL,2024-02-15 00:00:00+00,33410.22,42831.15
SOL,2024-02-16 00:00:00+00,32089.85,43121.06
SOL,2024-02-17 00:00:00+00,33476.21,42846.04
SOL,2024-02-18 00:00:00+00,33883.27,42876.05
SOL,2024-02-19 00:00:00+00,32554.76,42878.2
SOL,2024-02-20 00:00:00+00,32998.35,42905.2
SOL,2024-02-21 00:00:00+00,33650.68,42790.14
SOL,2024-02-22 00:00:00+00,34297.47,42623.35
SOL,2024-02-23 00:00:00+00,37560.59,42625.25
SOL,2024-02-24 00:00:00+00,33349.67,42684.45
SOL,2024-02-25 00:00:00+00,33224.63,42627.79
SOL,2024-02-26 00:00:00+00,34600.66,42829.79
SOL,2024-02-27 00:00:00+00,34395.39,42528.54
SOL,2024-02-28 00:00:00+00,32476.76,42401.61
SOL,2024-02-29 00:00:00+00,39991.1,42864.09
SOL,2024-03-01 00:00:00+00,37270.86,42290.52
SOL,2024-03-02 00:00:00+00,35775.21,42369.71
SOL,2024-03-03 00:00:00+00,37799.78,42355.52
SOL,2024-03-04 00:00:00+00,37452.87,42386.59
SOL,2024-03-05 00:00:00+00,49114.27,42232.78
SOL,2024-03-06 00:00:00+00,47920.27,42054.92
SOL,2024-03-07 00:00:00+00,59909.01,42052.76
SOL,2024-03-08 00:00:00+00,57571.99,41731.46
SOL,2024-03-09 00:00:00+00,56571.1,41689.46
SOL,2024-03-10 00:00:00+00,59328.45,41675.69
SOL,2024-03-11 00:00:00+00,63860.19,41670.05
SOL,2024-03-12 00:00:00+00,84357.46,42692.45
SOL,2024-03-13 00:00:00+00,62369.4,42602.31
SOL,2024-03-14 00:00:00+00,57875.3,43245.75
SOL,2024-03-15 00:00:00+00,50242.05,42723.18
SOL,2024-03-16 00:00:00+00,48599.15,42849.34
SOL,2024-03-17 00:00:00+00,49984.63,43083.09
SOL,2024-03-18 00:00:00+00,49007.59,43311.19
SOL,2024-03-19 00:00:00+00,36953.69,43217.78
SOL,2024-03-20 00:00:00+00,34252.81,46071.65
SOL,2024-03-21 00:00:00+00,36495.36,43631.11
SOL,2024-03-22 00:00:00+00,35761.95,44809.52
SOL,2024-03-23 00:00:00+00,35760.5,45582.91
SOL,2024-03-24 00:00:00+00,35810.26,46480.89
SOL,2024-03-25 00:00:00+00,35921.44,47155.39
SOL,2024-03-26 00:00:00+00,34804.72,49169.19
SOL,2024-03-27 00:00:00+00,34507.14,49137.64
SOL,2024-03-28 00:00:00+00,38933.44,50521.95
SOL,2024-03-29 00:00:00+00,39898.84,50594.16
SOL,2024-03-30 00:00:00+00,40176.1,50635.07
SOL,2024-03-31 00:00:00+00,45056.83,50715.76
SOL,2024-04-01 00:00:00+00,40177.86,50734.04
SOL,2024-04-02 00:00:00+00,39978.36,51289.44
SOL,2024-04-03 00:00:00+00,39644.99,50617.66
SOL,2024-04-04 00:00:00+00,39254.37,50591.66
SOL,2024-04-05 00:00:00+00,40750.37,50471.82
SOL,2024-04-06 00:00:00+00,43910.13,52224.31
SOL,2024-04-07 00:00:00+00,48052.31,52007.88
SOL,2024-04-08 00:00:00+00,48803.27,51974.62
SOL,2024-04-09 00:00:00+00,108156.55,64439.65
SOL,2024-04-10 00:00:00+00,107665.82,61031.45
SOL,2024-04-11 00:00:00+00,108274.44,61318.74
SOL,2024-04-12 00:00:00+00,108081.97,61294.84
SOL,2024-04-13 00:00:00+00,69855.9,63509.97
SOL,2024-04-14 00:00:00+00,47922.97,62410.46
SOL,2024-04-15 00:00:00+00,45530.02,63041.58
SOL,2024-04-16 00:00:00+00,61991.57,64443.58
SOL,2024-04-17 00:00:00+00,63558.88,59950.08
SOL,2024-04-18 00:00:00+00,60502.76,57255.17
SOL,2024-04-19 00:00:00+00,40243.17,54485.12
SOL,2024-04-20 00:00:00+00,40814.89,54897.4
SOL,2024-04-21 00:00:00+00,40729.15,54879.17
SOL,2024-04-22 00:00:00+00,40414.38,52813.8
SOL,2024-04-23 00:00:00+00,38818.3,44223.35
SOL,2024-04-24 00:00:00+00,38326.56,39792.9
SOL,2024-04-25 00:00:00+00,38893.16,40085.41
SOL,2024-04-26 00:00:00+00,39245.51,39665.74
SOL,2024-04-27 00:00:00+00,39453.77,39109.86
SOL,2024-04-28 00:00:00+00,39277.35,41581.83
SOL,2024-04-29 00:00:00+00,39486.81,41763.73
SOL,2024-04-30 00:00:00+00,39642.32,41687.78
SOL,2024-05-01 00:00:00+00,44989.84,41697.79
SOL,2024-05-02 00:00:00+00,40528.58,37797.68
SOL,2024-05-03 00:00:00+00,39460.97,39339.26
SOL,2024-05-04 00:00:00+00,40831.86,39091.85
SOL,2024-05-05 00:00:00+00,40465.52,40108.05
SOL,2024-05-06 00:00:00+00,43648.74,40387.46
SOL,2024-05-07 00:00:00+00,43447.49,41760.29
SOL,2024-05-08 00:00:00+00,43784.32,41897.96
SOL,2024-05-09 00:00:00+00,44181.83,41485.56
SOL,2024-05-10 00:00:00+00,44237.66,41151.06
SOL,2024-05-11 00:00:00+00,41274.77,40057.36
SOL,2024-05-12 00:00:00+00,37637.08,39885.35
SOL,2024-05-13 00:00:00+00,37591.75,40609.54
SOL,2024-05-14 00:00:00+00,37170.42,41460.98
SOL,2024-05-15 00:00:00+00,37105.47,41842.62
SOL,2024-05-16 00:00:00+00,36531.26,42072.59
SOL,2024-05-17 00:00:00+00,37161.32,42564.66
SOL,2024-05-18 00:00:00+00,37199.46,41610.21
SOL,2024-05-19 00:00:00+00,37168.67,41076.8
SOL,2024-05-20 00:00:00+00,35706.1,41804.28
SOL,2024-05-21 00:00:00+00,38771.21,40288.35
SOL,2024-05-22 00:00:00+00,44058.24,40618.53
SOL,2024-05-23 00:00:00+00,49270.0,40233.73
SOL,2024-05-24 00:00:00+00,50443.95,40247.3
SOL,2024-05-25 00:00:00+00,50722.31,40720.73
SOL,2024-05-26 00:00:00+00,52450.37,40712.03
SOL,2024-05-27 00:00:00+00,53973.54,38870.76
SOL,2024-05-28 00:00:00+00,54607.2,38868.46
SOL,2024-05-29 00:00:00+00,56052.84,38881.47
SOL,2024-05-30 00:00:00+00,58151.86,38986.67
SOL,2024-05-31 00:00:00+00,57090.64,39043.88
SOL,2024-06-01 00:00:00+00,60680.12,38984.91
SOL,2024-06-02 00:00:00+00,60979.95,38985.01
SOL,2024-06-03 00:00:00+00,60680.27,38937.25
SOL,2024-06-04 00:00:00+00,63072.31,38917.16
SOL,2024-06-05 00:00:00+00,63624.33,39083.02
SOL,2024-06-06 00:00:00+00,66098.55,39098.81
SOL,2024-06-07 00:00:00+00,66878.72,39020.43
SOL,2024-06-08 00:00:00+00,62547.77,40799.01
SOL,2024-06-09 00:00:00+00,64166.94,40255.97
SOL,2024-06-10 00:00:00+00,64355.27,39903.15
SOL,2024-06-11 00:00:00+00,64850.13,39772.38
SOL,2024-06-12 00:00:00+00,67701.91,39788.32
SOL,2024-06-13 00:00:00+00,63809.39,39585.78
SOL,2024-06-14 00:00:00+00,65507.32,39971.3
SOL,2024-06-15 00:00:00+00,65979.88,39670.99
SOL,2024-06-16 00:00:00+00,66057.93,39648.5
SOL,2024-06-17 00:00:00+00,65971.74,39665.2
SOL,2024-06-18 00:00:00+00,66642.62,40008.86
SOL,2024-06-19 00:00:00+00,68590.54,43753.27
SOL,2024-06-20 00:00:00+00,69501.48,43736.56
SOL,2024-06-21 00:00:00+00,69700.25,43726.73
SOL,2024-06-22 00:00:00+00,70014.48,43784.72
SOL,2024-06-23 00:00:00+00,70020.84,43533.45
SOL,2024-06-24 00:00:00+00,70350.89,41580.77
SOL,2024-06-25 00:00:00+00,73322.01,38212.47
SOL,2024-06-26 00:00:00+00,73074.31,40340.6
SOL,2024-06-27 00:00:00+00,73213.45,40452.08
SOL,2024-06-28 00:00:00+00,69634.41,40526.21
SOL,2024-06-29 00:00:00+00,69995.88,41361.16
SOL,2024-06-30 00:00:00+00,70177.62,41633.18
SOL,2024-07-01 00:00:00+00,70044.28,41581.63
SOL,2024-07-02 00:00:00+00,70149.17,40320.63
SOL,2024-07-03 00:00:00+00,69722.07,39296.54
SOL,2024-07-04 00:00:00+00,69699.7,39722.46
SOL,2024-07-05 00:00:00+00,70069.59,30499.92
SOL,2024-07-06 00:00:00+00,66457.3,28970.39
SOL,2024-07-07 00:00:00+00,66397.7,30494.91
SOL,2024-07-08 00:00:00+00,66291.19,30971.16
SOL,2024-07-09 00:00:00+00,66189.36,31833.19
SOL,2024-07-10 00:00:00+00,65857.21,31842.46
SOL,2024-07-11 00:00:00+00,66044.92,31819.13
SOL,2024-07-12 00:00:00+00,66161.03,28858.27
SOL,2024-07-13 00:00:00+00,66526.5,28420.93
SOL,2024-07-14 00:00:00+00,66783.09,28500.88
SOL,2024-07-15 00:00:00+00,67123.84,28221.35
SOL,2024-07-16 00:00:00+00,63870.68,27378.68
SOL,2024-07-17 00:00:00+00,64364.07,27501.34
SOL,2024-07-18 00:00:00+00,63940.94,27338.5
SOL,2024-07-19 00:00:00+00,62390.0,27310.62
SOL,2024-07-20 00:00:00+00,60326.18,29672.86
SOL,2024-07-21 00:00:00+00,61773.11,30487.78
SOL,2024-07-22 00:00:00+00,60010.79,30690.33
SOL,2024-07-23 00:00:00+00,60490.21,30940.56
SOL,2024-07-24 00:00:00+00,60895.31,31028.17
SOL,2024-07-25 00:00:00+00,59965.31,31724.23
SOL,2024-07-26 00:00:00+00,58954.96,30684.91
SOL,2024-07-27 00:00:00+00,61095.87,31487.78
SOL,2024-07-28 00:00:00+00,60953.54,34261.56
SOL,2024-07-29 00:00:00+00,60827.43,34193.91
SOL,2024-07-30 00:00:00+00,60453.32,33730.53
SOL,2024-07-31 00:00:00+00,60527.45,33312.56
SOL,2024-08-01 00:00:00+00,58242.54,32940.63
SOL,2024-08-02 00:00:00+00,63472.16,31969.81
SOL,2024-08-03 00:00:00+00,65844.23,31952.55
SOL,2024-08-04 00:00:00+00,71554.0,29929.49
SOL,2024-08-05 00:00:00+00,77437.21,28273.19
SOL,2024-08-06 00:00:00+00,82927.57,24030.72
SOL,2024-08-07 00:00:00+00,75132.04,23978.07
SOL,2024-08-08 00:00:00+00,73688.5,23793.01
SOL,2024-08-09 00:00:00+00,57730.08,23411.22
SOL,2024-08-10 00:00:00+00,58285.12,24300.75
SOL,2024-08-11 00:00:00+00,58320.64,23155.4
SOL,2024-08-12 00:00:00+00,65551.41,23117.03
SOL,2024-08-13 00:00:00+00,62798.4,23521.79
SOL,2024-08-14 00:00:00+00,55053.75,23425.21
SOL,2024-08-15 00:00:00+00,68222.7,24207.51
SOL,2024-08-16 00:00:00+00,62144.02,24044.97
SOL,2024-08-17 00:00:00+00,78359.55,24222.31
SOL,2024-08-18 00:00:00+00,76646.26,23315.94
SOL,2024-08-19 00:00:00+00,60951.92,23299.17
SOL,2024-08-20 00:00:00+00,60684.76,23216.97
SOL,2024-08-21 00:00:00+00,58212.08,23213.21
SOL,2024-08-22 00:00:00+00,62370.21,22299.36
SOL,2024-08-23 00:00:00+00,61080.8,21481.53
SOL,2024-08-24 00:00:00+00,54178.27,20883.83
SOL,2024-08-25 00:00:00+00,54649.09,20770.6
SOL,2024-08-26 00:00:00+00,54625.7,21586.87
SOL,2024-08-27 00:00:00+00,55324.8,21574.96
SOL,2024-08-28 00:00:00+00,65001.35,22544.83
SOL,2024-08-29 00:00:00+00,71494.27,23212.91
SOL,2024-08-30 00:00:00+00,76769.27,23020.06
SOL,2024-08-31 00:00:00+00,85414.61,24628.16
SOL,2024-09-01 00:00:00+00,85407.37,24595.65
SOL,2024-09-02 00:00:00+00,93391.9,24149.47
SOL,2024-09-03 00:00:00+00,93782.22,24452.28
SOL,2024-09-04 00:00:00+00,94824.96,24068.61
SOL,2024-09-05 00:00:00+00,103274.41,22658.86
SOL,2024-09-06 00:00:00+00,104020.62,21811.9
SOL,2024-09-07 00:00:00+00,107091.26,22002.87
SOL,2024-09-08 00:00:00+00,105260.62,22190.99
SOL,2024-09-09 00:00:00+00,105863.16,22078.65
SOL,2024-09-10 00:00:00+00,106306.33,21058.98
SOL,2024-09-11 00:00:00+00,105580.35,22651.5
SOL,2024-09-12 00:00:00+00,105934.91,22278.32
SOL,2024-09-13 00:00:00+00,107446.68,21242.39
SOL,2024-09-14 00:00:00+00,106668.38,20341.07
SOL,2024-09-15 00:00:00+00,106490.61,20548.16
SOL,2024-09-16 00:00:00+00,105970.42,20367.32
SOL,2024-09-17 00:00:00+00,105882.63,20857.53
SOL,2024-09-18 00:00:00+00,106097.77,20309.74
SOL,2024-09-19 00:00:00+00,106244.66,20579.1
SOL,2024-09-20 00:00:00+00,101423.52,20211.22
SOL,2024-09-21 00:00:00+00,87426.05,20182.46
SOL,2024-09-22 00:00:00+00,88648.32,20222.14
SOL,2024-09-23 00:00:00+00,86875.03,20292.65
SOL,2024-09-24 00:00:00+00,86077.69,20276.03
SOL,2024-09-25 00:00:00+00,81039.09,20238.36
SOL,2024-09-26 00:00:00+00,79553.08,20413.49
SOL,2024-09-27 00:00:00+00,62037.69,23384.13
SOL,2024-09-28 00:00:00+00,61842.93,26407.46
SOL,2024-09-29 00:00:00+00,61194.55,26491.33
SOL,2024-09-30 00:00:00+00,61969.56,26605.03
SOL,2024-10-01 00:00:00+00,59611.74,26751.18
SOL,2024-10-02 00:00:00+00,59274.56,26681.98
SOL,2024-10-03 00:00:00+00,59497.36,26771.79
SOL,2024-10-04 00:00:00+00,65365.89,27120.3
SOL,2024-10-05 00:00:00+00,65696.6,27314.71
SOL,2024-10-06 00:00:00+00,64576.65,26456.91
SOL,2024-10-07 00:00:00+00,65314.75,25336.87
SOL,2024-10-08 00:00:00+00,63169.8,25319.9
SOL,2024-10-09 00:00:00+00,64167.14,25224.64
SOL,2024-10-10 00:00:00+00,63775.58,25205.7
SOL,2024-10-11 00:00:00+00,65138.57,25110.02
SOL,2024-10-12 00:00:00+00,65231.46,25285.12
SOL,2024-10-13 00:00:00+00,63934.44,25449.48
SOL,2024-10-14 00:00:00+00,62993.07,25206.99
SOL,2024-10-15 00:00:00+00,62731.44,25277.96
SOL,2024-10-16 00:00:00+00,63699.62,24767.9
SOL,2024-10-17 00:00:00+00,63612.51,24887.66
SOL,2024-10-18 00:00:00+00,64106.55,24915.11
SOL,2024-10-19 00:00:00+00,64009.55,25101.62
SOL,2024-10-20 00:00:00+00,64014.07,25381.64
SOL,2024-10-21 00:00:00+00,60298.94,28997.86
SOL,2024-10-22 00:00:00+00,51223.75,29034.46
SOL,2024-10-23 00:00:00+00,51588.46,29036.68
SOL,2024-10-24 00:00:00+00,51999.81,29243.04
SOL,2024-10-25 00:00:00+00,42207.0,32736.34
SOL,2024-10-26 00:00:00+00,40695.99,32794.64
SOL,2024-10-27 00:00:00+00,40973.69,32860.41
SOL,2024-10-28 00:00:00+00,40441.46,32947.02
SOL,2024-10-29 00:00:00+00,37535.75,32853.88
SOL,2024-10-30 00:00:00+00,34798.86,26824.22
SOL,2024-10-31 00:00:00+00,34840.56,26879.2
SOL,2024-11-01 00:00:00+00,35541.9,27299.12
SOL,2024-11-02 00:00:00+00,39343.42,27701.14
SOL,2024-11-03 00:00:00+00,39939.49,27826.46
SOL,2024-11-04 00:00:00+00,39758.32,27416.71
SOL,2024-11-05 00:00:00+00,38421.61,27835.61
SOL,2024-11-06 00:00:00+00,40818.3,28064.76
SOL,2024-11-07 00:00:00+00,30320.82,28895.67
SOL,2024-11-08 00:00:00+00,29980.87,29006.3
SOL,2024-11-09 00:00:00+00,30834.81,28939.4
SOL,2024-11-10 00:00:00+00,30878.79,28995.51
SOL,2024-11-11 00:00:00+00,29005.01,26857.01
SOL,2024-11-12 00:00:00+00,27069.64,26481.71
SOL,2024-11-13 00:00:00+00,28211.95,26577.21
SOL,2024-11-14 00:00:00+00,33406.85,26513.76
SOL,2024-11-15 00:00:00+00,32601.31,26546.44
SOL,2024-11-16 00:00:00+00,33648.16,26445.52
SOL,2024-11-17 00:00:00+00,33498.51,26451.89
SOL,2024-11-18 00:00:00+00,41766.74,25593.73
SOL,2024-11-19 00:00:00+00,39595.56,25700.75
SOL,2024-11-20 00:00:00+00,39233.13,25746.6
SOL,2024-11-21 00:00:00+00,41872.14,26041.81
SOL,2024-11-22 00:00:00+00,38766.97,25644.18
SOL,2024-11-23 00:00:00+00,37771.54,27793.75
SOL,2024-11-24 00:00:00+00,42752.54,27545.51
SOL,2024-11-25 00:00:00+00,48634.19,28974.92
SOL,2024-11-26 00:00:00+00,43087.14,31396.36
SOL,2024-11-27 00:00:00+00,45063.87,32093.73
SOL,2024-11-28 00:00:00+00,47676.11,32096.49
SOL,2024-11-29 00:00:00+00,42238.79,32072.44
SOL,2024-11-30 00:00:00+00,42602.06,31943.58
SOL,2024-12-01 00:00:00+00,47334.01,31717.26
SOL,2024-12-02 00:00:00+00,50475.69,32356.69
SOL,2024-12-03 00:00:00+00,62393.13,31806.9
SOL,2024-12-04 00:00:00+00,48783.52,25828.06
SOL,2024-12-05 00:00:00+00,53127.53,25674.21
SOL,2024-12-06 00:00:00+00,51713.06,26630.27
SOL,2024-12-07 00:00:00+00,49316.52,25716.5
SOL,2024-12-08 00:00:00+00,49990.4,25870.34
SOL,2024-12-09 00:00:00+00,53391.62,26004.21
SOL,2024-12-10 00:00:00+00,72396.09,32168.88
SOL,2024-12-11 00:00:00+00,79446.88,28896.39
SOL,2024-12-12 00:00:00+00,66250.07,25851.25
SOL,2024-12-13 00:00:00+00,50943.34,25705.63
SOL,2024-12-14 00:00:00+00,50979.82,25710.83
SOL,2024-12-15 00:00:00+00,54315.6,25684.18
SOL,2024-12-16 00:00:00+00,52228.48,25634.95
SOL,2024-12-17 00:00:00+00,55973.15,25642.27
SOL,2024-12-18 00:00:00+00,54332.98,25612.13
SOL,2024-12-19 00:00:00+00,64020.34,26463.64
SOL,2024-12-20 00:00:00+00,79681.79,29607.79
SOL,2024-12-21 00:00:00+00,75722.24,33758.87
SOL,2024-12-22 00:00:00+00,86797.06,33349.85
SOL,2024-12-23 00:00:00+00,88642.09,34587.22
SOL,2024-12-24 00:00:00+00,90504.8,34713.11
SOL,2024-12-25 00:00:00+00,86695.02,33666.16
SOL,2024-12-26 00:00:00+00,81932.1,31323.75
SOL,2024-12-27 00:00:00+00,85219.79,31454.67
SOL,2024-12-28 00:00:00+00,85780.97,31706.29
SOL,2024-12-29 00:00:00+00,85786.41,31867.28
SOL,2024-12-30 00:00:00+00,86150.3,31887.82
SOL,2024-12-31 00:00:00+00,86261.01,31155.71
XRP,2024-01-01 00:00:00+00,11196960.31,371897.75
XRP,2024-01-02 00:00:00+00,11183098.5,344209.12
XRP,2024-01-03 00:00:00+00,11702936.29,344092.08
XRP,2024-01-04 00:00:00+00,9655714.49,475675.29
XRP,2024-01-05 00:00:00+00,9749404.69,482994.34
XRP,2024-01-06 00:00:00+00,9619287.55,440995.12
XRP,2024-01-07 00:00:00+00,9498616.53,411149.08
XRP,2024-01-08 00:00:00+00,9146625.44,431572.52
XRP,2024-01-09 00:00:00+00,9286753.78,380603.8
XRP,2024-01-10 00:00:00+00,9436767.25,391545.82
XRP,2024-01-11 00:00:00+00,9681434.01,367449.57
XRP,2024-01-12 00:00:00+00,10406236.62,322856.0
XRP,2024-01-13 00:00:00+00,10074236.89,321993.03
XRP,2024-01-14 00:00:00+00,10002481.9,276006.59
XRP,2024-01-15 00:00:00+00,9633219.2,272459.86
XRP,2024-01-16 00:00:00+00,9652920.1,266026.81
XRP,2024-01-17 00:00:00+00,9676985.71,246989.87
XRP,2024-01-18 00:00:00+00,9547863.27,224168.62
XRP,2024-01-19 00:00:00+00,9564905.66,396354.49
XRP,2024-01-20 00:00:00+00,9550882.46,1537178.11
XRP,2024-01-21 00:00:00+00,9524909.67,1755408.76
XRP,2024-01-22 00:00:00+00,9513240.54,1754927.53
XRP,2024-01-23 00:00:00+00,9368737.01,1676091.96
XRP,2024-01-24 00:00:00+00,9293489.26,1827874.86
XRP,2024-01-25 00:00:00+00,9298045.83,1794205.11
XRP,2024-01-26 00:00:00+00,9329846.8,1688459.17
XRP,2024-01-27 00:00:00+00,9299473.12,1726390.13
XRP,2024-01-28 00:00:00+00,9265193.67,1767502.0
XRP,2024-01-29 00:00:00+00,9273063.4,1710561.31
XRP,2024-01-30 00:00:00+00,9261827.52,1722911.6
XRP,2024-01-31 00:00:00+00,9109639.17,1737375.2
XRP,2024-02-01 00:00:00+00,9050781.68,1685417.97
XRP,2024-02-02 00:00:00+00,9148752.71,1702831.11
XRP,2024-02-03 00:00:00+00,9227771.59,1672837.3
XRP,2024-02-04 00:00:00+00,9209173.79,1653337.73
